ModelFamily	ModelSize	ModelSeed	ModelStep	CorrelatingVariable	PearsonR	SpearmanRho
pythia	160m	seed1	4000	Pile_4gram	0.7945974944859471	0.8030793856649334
pythia	160m	seed1	4000	Pile_3gram	0.8190819237279995	0.8268205810703394
pythia	160m	seed1	4000	Pile_2gram	0.7755236108721458	0.781572395267677
pythia	160m	seed1	4000	Pile_1gram	0.6269843224906102	0.634233334575772
pythia	160m	seed1	4000	wcd_cc	0.5640623821798351	0.5808723375145153
pythia	160m	seed1	4000	ucd_cc	0.553532877250829	0.5717830084323177
pythia	160m	seed1	4000	wcd_wiki	0.46431090983772505	0.4617121619600292
pythia	160m	seed1	4000	ucd_wiki	0.4398675265078743	0.4334535243270288
pythia	160m	seed1	4000	OpenWebText_5gram	0.7739572898010196	0.7735740342102269
pythia	160m	seed1	4000	OpenWebText_4gram	0.7934921400789486	0.8003648087422932
pythia	160m	seed1	4000	OpenWebText_3gram	0.8135022234884645	0.8235067285906637
pythia	160m	seed1	4000	OpenWebText_2gram	0.7765737917818789	0.7829278913661246
pythia	160m	seed1	4000	OpenWebText_1gram	0.6280432136000398	0.6349354956453696
pythia	14m	seed7	16	Pile_5gram	0.07881979243290455	0.0828229912831415
pythia	14m	seed7	16	Pile_4gram	0.08673676938995574	0.0936094893010151
pythia	14m	seed7	16	Pile_3gram	0.10290251399692757	0.11109704049213256
pythia	14m	seed7	16	Pile_2gram	0.12455398985080163	0.12975046287387304
pythia	14m	seed7	16	Pile_1gram	0.1594311469370784	0.15383208413458085
pythia	14m	seed7	16	wcd_cc	0.1209385658764398	0.10935061958789741
pythia	14m	seed7	16	ucd_cc	0.12963618095666732	0.11512103699444205
pythia	14m	seed7	16	wcd_wiki	0.07469663865979224	0.0692802091887247
pythia	14m	seed7	16	ucd_wiki	0.07239879333255776	0.0683768229329582
pythia	14m	seed7	16	OpenWebText_5gram	0.08392817159885364	0.08786119054033509
pythia	14m	seed7	16	OpenWebText_4gram	0.08686300763399495	0.09275468860367546
pythia	14m	seed7	16	OpenWebText_3gram	0.10030693275397473	0.10847536360438341
pythia	14m	seed7	16	OpenWebText_2gram	0.12292804122516966	0.12855659966981528
pythia	14m	seed7	16	OpenWebText_1gram	0.15359074001158368	0.14570873841386556
pythia	70m	seed5	32	Pile_5gram	0.38354928906926017	0.36873637294399636
pythia	70m	seed5	32	Pile_4gram	0.42160071563073087	0.4161521218437641
pythia	70m	seed5	32	Pile_3gram	0.49365979643126695	0.48228621416572764
pythia	70m	seed5	32	Pile_2gram	0.5807356887595733	0.5512615418035658
pythia	70m	seed5	32	Pile_1gram	0.7033086572112035	0.6366590070930714
pythia	70m	seed5	32	wcd_cc	0.5215091699834875	0.43740614559682706
pythia	70m	seed5	32	ucd_cc	0.5370099283092356	0.45213898715123174
pythia	70m	seed5	32	wcd_wiki	0.37430083987951746	0.25831607238367504
pythia	70m	seed5	32	ucd_wiki	0.3555713990715336	0.2507868127095329
pythia	70m	seed5	32	OpenWebText_5gram	0.41083133145885	0.39279354568679997
pythia	70m	seed5	32	OpenWebText_4gram	0.4295351385861724	0.4205056055676719
pythia	70m	seed5	32	OpenWebText_3gram	0.48426826345904367	0.47842014616450185
pythia	70m	seed5	32	OpenWebText_2gram	0.5719503389597635	0.5477110026114014
pythia	70m	seed5	32	OpenWebText_1gram	0.6905497901200098	0.6336236287727851
pythia	410m	seed7	64	Pile_5gram	0.47741041963361003	0.4822266703054617
pythia	410m	seed7	64	Pile_4gram	0.5210449003904034	0.5378048807342531
pythia	410m	seed7	64	Pile_3gram	0.6059134936162128	0.6202882035467431
pythia	410m	seed7	64	Pile_2gram	0.7166195000132729	0.723191864334642
pythia	410m	seed7	64	Pile_1gram	0.8152049329964772	0.8083249585348613
pythia	410m	seed7	64	wcd_cc	0.6427416959545772	0.6023595071789003
pythia	410m	seed7	64	ucd_cc	0.6526604046244341	0.6112109317529996
pythia	410m	seed7	64	wcd_wiki	0.418160554402504	0.33456882929864484
pythia	410m	seed7	64	ucd_wiki	0.3946013657749942	0.3176600172467318
pythia	410m	seed7	64	OpenWebText_5gram	0.5136147903045164	0.5210463656732858
pythia	410m	seed7	64	OpenWebText_4gram	0.5351296204594922	0.5513226904534827
pythia	410m	seed7	64	OpenWebText_3gram	0.5983502453073777	0.6206540167761234
pythia	410m	seed7	64	OpenWebText_2gram	0.7087860070986038	0.722294065639737
pythia	410m	seed7	64	OpenWebText_1gram	0.8057860960138279	0.8054206734692996
pythia	70m	seed6	8	Pile_5gram	0.05929053013538469	0.06269539252880522
pythia	70m	seed6	8	Pile_4gram	0.06521255404481527	0.06921037020852228
pythia	70m	seed6	8	Pile_3gram	0.07536863864408587	0.07545989131637107
pythia	70m	seed6	8	Pile_2gram	0.08384440243848637	0.07790731414207826
pythia	70m	seed6	8	Pile_1gram	0.09808948808424767	0.09390499058697195
pythia	70m	seed6	8	wcd_cc	0.06532452907122421	0.050163832583742574
pythia	70m	seed6	8	ucd_cc	0.06730274253840268	0.05304447381212988
pythia	70m	seed6	8	wcd_wiki	0.0447764988020692	0.029104178757221502
pythia	70m	seed6	8	ucd_wiki	0.03782459199753192	0.026205499065354326
pythia	70m	seed6	8	OpenWebText_5gram	0.06104928363282828	0.06275316977995231
pythia	70m	seed6	8	OpenWebText_4gram	0.06304051823604	0.06607210868385957
pythia	70m	seed6	8	OpenWebText_3gram	0.06956134705397601	0.07066220619916852
pythia	70m	seed6	8	OpenWebText_2gram	0.07932315492455617	0.07473416991126484
pythia	70m	seed6	8	OpenWebText_1gram	0.09376506323672533	0.09459178519384852
pythia	160m	seed1	16	Pile_5gram	0.3646083975170088	0.35087399990911927
pythia	160m	seed1	16	Pile_4gram	0.40108907485968026	0.3968846185765735
pythia	160m	seed1	16	Pile_3gram	0.47128460548238627	0.46016235816583323
pythia	160m	seed1	16	Pile_2gram	0.5563188086756569	0.5230761650023212
pythia	160m	seed1	16	Pile_1gram	0.6761269697570207	0.5988172291027212
pythia	160m	seed1	16	wcd_cc	0.5152167095441638	0.42610796947271073
pythia	160m	seed1	16	ucd_cc	0.5316704774738661	0.4392242412493165
pythia	160m	seed1	16	wcd_wiki	0.3869027777750998	0.28243211640103966
pythia	160m	seed1	16	ucd_wiki	0.3725896116466748	0.276594355802478
pythia	160m	seed1	16	OpenWebText_5gram	0.3927229003699577	0.3763619662471966
pythia	160m	seed1	16	OpenWebText_4gram	0.4099095157360479	0.4024203122588881
pythia	160m	seed1	16	OpenWebText_3gram	0.46238156400104713	0.4569185669791465
pythia	160m	seed1	16	OpenWebText_2gram	0.5479647632582544	0.5211358259991545
pythia	160m	seed1	16	OpenWebText_1gram	0.6633583743565529	0.5942514225752245
pythia	160m	seed6	128	Pile_5gram	0.5568262364744219	0.5484613537207367
pythia	160m	seed6	128	Pile_4gram	0.6086220091553143	0.6112351874914678
pythia	160m	seed6	128	Pile_3gram	0.7043984541459389	0.7079641656641285
pythia	160m	seed6	128	Pile_2gram	0.8317189671157835	0.8326709747376778
pythia	160m	seed6	128	Pile_1gram	0.9409619598323647	0.964937704290853
pythia	160m	seed6	128	wcd_cc	0.6842710383281182	0.6863079851582996
pythia	160m	seed6	128	ucd_cc	0.6939563775984705	0.6989880372846641
pythia	160m	seed6	128	wcd_wiki	0.3939191044982772	0.35581925877310117
pythia	160m	seed6	128	ucd_wiki	0.3729632615729903	0.3381054252065546
pythia	160m	seed6	128	OpenWebText_5gram	0.6014390486147992	0.5973640890348434
pythia	160m	seed6	128	OpenWebText_4gram	0.6288520416403474	0.6313978169334822
pythia	160m	seed6	128	OpenWebText_3gram	0.6999635073888201	0.7086003293160429
pythia	160m	seed6	128	OpenWebText_2gram	0.8231598018287728	0.8284908071170424
pythia	160m	seed6	128	OpenWebText_1gram	0.9311906608867387	0.9545441047079365
pythia	2_8b	seed1234	32000	Pile_5gram	0.744677849520263	0.7495760313023079
pythia	2_8b	seed1234	32000	Pile_4gram	0.7646365714768867	0.7740211344111025
pythia	2_8b	seed1234	32000	Pile_3gram	0.7513044800507026	0.7522396465750485
pythia	2_8b	seed1234	32000	Pile_2gram	0.6664049922740558	0.6641158025497438
pythia	2_8b	seed1234	32000	Pile_1gram	0.5019776325408857	0.4995095374378609
pythia	2_8b	seed1234	32000	wcd_cc	0.46969159715849307	0.4713653252132909
pythia	2_8b	seed1234	32000	ucd_cc	0.4629497968806629	0.46455657602508793
pythia	2_8b	seed1234	32000	wcd_wiki	0.41852194823512295	0.41100075389516105
pythia	2_8b	seed1234	32000	ucd_wiki	0.4042187922579133	0.3911205317495852
pythia	2_8b	seed1234	32000	OpenWebText_5gram	0.7297076161908876	0.7384295029651513
pythia	2_8b	seed1234	32000	OpenWebText_4gram	0.7408128222323305	0.7534230224944106
pythia	2_8b	seed1234	32000	OpenWebText_3gram	0.7362046880290541	0.7431953713190954
pythia	2_8b	seed1234	32000	OpenWebText_2gram	0.6634050115452326	0.6627629390170822
pythia	2_8b	seed1234	32000	OpenWebText_1gram	0.4994019371602376	0.4978027529345909
pythia	160m	seed1234	16000	Pile_5gram	0.7589206324876312	0.759239890251583
pythia	160m	seed1234	16000	Pile_4gram	0.7899621664403315	0.8000780937201614
pythia	160m	seed1234	16000	Pile_3gram	0.8007898058363098	0.8076795314228361
pythia	160m	seed1234	16000	Pile_2gram	0.7434138490241398	0.7490671177452612
pythia	160m	seed1234	16000	Pile_1gram	0.5914906869130744	0.5981272006940607
pythia	160m	seed1234	16000	wcd_cc	0.5377726912946502	0.5509826811645521
pythia	160m	seed1234	16000	ucd_cc	0.5286838604136606	0.5426291777372689
pythia	160m	seed1234	16000	wcd_wiki	0.45431570937042953	0.4507345215795331
pythia	160m	seed1234	16000	ucd_wiki	0.4321568445392396	0.42426664616835075
pythia	160m	seed1234	16000	OpenWebText_5gram	0.7658442909088959	0.7704661418134059
pythia	160m	seed1234	16000	OpenWebText_4gram	0.7815631899854387	0.7922193287624307
pythia	160m	seed1234	16000	OpenWebText_3gram	0.7907032705074185	0.8015832434267616
pythia	160m	seed1234	16000	OpenWebText_2gram	0.7409879015386469	0.7476855014910809
pythia	160m	seed1234	16000	OpenWebText_1gram	0.5895748242254955	0.596572750303852
pythia	70m	seed4	8	Pile_5gram	0.15157457262661597	0.16124985241054457
pythia	70m	seed4	8	Pile_4gram	0.16767392729296274	0.18202301844430716
pythia	70m	seed4	8	Pile_3gram	0.19820018683564875	0.2109676810450012
pythia	70m	seed4	8	Pile_2gram	0.22804526578779893	0.23334610190856878
pythia	70m	seed4	8	Pile_1gram	0.2763477525844299	0.2662674013408982
pythia	70m	seed4	8	wcd_cc	0.211929658169751	0.19651125234812875
pythia	70m	seed4	8	ucd_cc	0.22176012736000728	0.20374361073456276
pythia	70m	seed4	8	wcd_wiki	0.12853823543212184	0.12424328067816841
pythia	70m	seed4	8	ucd_wiki	0.1207753297816733	0.11917454044800271
pythia	70m	seed4	8	OpenWebText_5gram	0.1648527944749915	0.1734728389582997
pythia	70m	seed4	8	OpenWebText_4gram	0.17260772700897414	0.18474865739619928
pythia	70m	seed4	8	OpenWebText_3gram	0.19476622496906967	0.2088918359469419
pythia	70m	seed4	8	OpenWebText_2gram	0.22407972504509993	0.23142777830298467
pythia	70m	seed4	8	OpenWebText_1gram	0.27149312447976875	0.26748149595644044
pythia	1b	seed1234	16000	Pile_5gram	0.7605944582994584	0.7633999571115173
pythia	1b	seed1234	16000	Pile_4gram	0.7857160804275506	0.7951607857538265
pythia	1b	seed1234	16000	Pile_3gram	0.7816994453811011	0.7842522349142886
pythia	1b	seed1234	16000	Pile_2gram	0.7053222503412602	0.7053126157660503
pythia	1b	seed1234	16000	Pile_1gram	0.5412330975524595	0.5424194840034627
pythia	1b	seed1234	16000	wcd_cc	0.501890458180193	0.5079862363427678
pythia	1b	seed1234	16000	ucd_cc	0.4927646256078511	0.49891018909067913
pythia	1b	seed1234	16000	wcd_wiki	0.4377444122468272	0.4317649739856386
pythia	1b	seed1234	16000	ucd_wiki	0.4191772983554643	0.40810422590678563
pythia	1b	seed1234	16000	OpenWebText_5gram	0.7542617035900574	0.7613414410653498
pythia	1b	seed1234	16000	OpenWebText_4gram	0.767295444400883	0.7790662763373709
pythia	1b	seed1234	16000	OpenWebText_3gram	0.7677716173444786	0.7761019276114133
pythia	1b	seed1234	16000	OpenWebText_2gram	0.7022800896871229	0.7039076033558065
pythia	1b	seed1234	16000	OpenWebText_1gram	0.5388972297784869	0.5407295433517987
pythia	14m	seed9	32	Pile_5gram	0.1504821157791079	0.12667172711743552
pythia	14m	seed9	32	Pile_4gram	0.1671350517711843	0.14611598557049021
pythia	14m	seed9	32	Pile_3gram	0.20184986773273061	0.17865709652580603
pythia	14m	seed9	32	Pile_2gram	0.24631095426059835	0.2121184639579446
pythia	14m	seed9	32	Pile_1gram	0.3219512466974993	0.2678640268554943
pythia	14m	seed9	32	wcd_cc	0.26000538172481835	0.19648583997226676
pythia	14m	seed9	32	ucd_cc	0.27445525362706386	0.20833776916695568
pythia	14m	seed9	32	wcd_wiki	0.20259612305136485	0.13581340910108616
pythia	14m	seed9	32	ucd_wiki	0.1970927381051905	0.1382761064897962
pythia	14m	seed9	32	OpenWebText_5gram	0.1640724140819216	0.13921826819807334
pythia	14m	seed9	32	OpenWebText_4gram	0.17173836653449762	0.14923029556143852
pythia	14m	seed9	32	OpenWebText_3gram	0.1969427378863525	0.17566225105053657
pythia	14m	seed9	32	OpenWebText_2gram	0.23959543816902595	0.20803407975665372
pythia	14m	seed9	32	OpenWebText_1gram	0.31201793527399013	0.2519979536798952
pythia	410m	seed6	4000	Pile_5gram	0.7610292936961828	0.7602595899296006
pythia	410m	seed6	4000	Pile_4gram	0.793640808746528	0.8023396456532914
pythia	410m	seed6	4000	Pile_3gram	0.8067364527464023	0.8115330992090942
pythia	410m	seed6	4000	Pile_2gram	0.750082017311235	0.7527136779033553
pythia	410m	seed6	4000	Pile_1gram	0.5943724763345992	0.5990378758180844
pythia	410m	seed6	4000	wcd_cc	0.5407364140067058	0.5538772579789702
pythia	410m	seed6	4000	ucd_cc	0.5298986843613848	0.5440994749390011
pythia	410m	seed6	4000	wcd_wiki	0.4534852205049365	0.45077733016473354
pythia	410m	seed6	4000	ucd_wiki	0.4294456139103864	0.422690824707258
pythia	410m	seed6	4000	OpenWebText_5gram	0.7708036759477745	0.7725804903692777
pythia	410m	seed6	4000	OpenWebText_4gram	0.7872871298630362	0.7952024315839161
pythia	410m	seed6	4000	OpenWebText_3gram	0.7983036239707199	0.8064336632181968
pythia	410m	seed6	4000	OpenWebText_2gram	0.7487321659793955	0.7522179077457692
pythia	410m	seed6	4000	OpenWebText_1gram	0.5935394258724879	0.5985141764587377
pythia	70m	seed2	32000	Pile_5gram	0.7554733335664753	0.7534020175710535
pythia	70m	seed2	32000	Pile_4gram	0.7919098640136711	0.80119530034841
pythia	70m	seed2	32000	Pile_3gram	0.8167423802208112	0.8254620651378354
pythia	70m	seed2	32000	Pile_2gram	0.7747559303317443	0.7819850763095283
pythia	70m	seed2	32000	Pile_1gram	0.625425306977102	0.6337601184832485
pythia	70m	seed2	32000	wcd_cc	0.5610452832935705	0.5783666588280687
pythia	70m	seed2	32000	ucd_cc	0.5507673160935278	0.5693709506484685
pythia	70m	seed2	32000	wcd_wiki	0.46801435848074985	0.4674579161065489
pythia	70m	seed2	32000	ucd_wiki	0.44220973720334755	0.4383579887970987
pythia	70m	seed2	32000	OpenWebText_5gram	0.7696259730717177	0.7715198532542445
pythia	70m	seed2	32000	OpenWebText_4gram	0.788036977075117	0.7970028601198615
pythia	70m	seed2	32000	OpenWebText_3gram	0.8068138207434851	0.8192951619052258
pythia	70m	seed2	32000	OpenWebText_2gram	0.7708862743083512	0.7796071201360373
pythia	70m	seed2	32000	OpenWebText_1gram	0.6218694186045797	0.6306736860767332
pythia	410m	seed5	2	Pile_5gram	-0.019510880630564355	-0.017677188490704248
pythia	410m	seed5	2	Pile_4gram	-0.021670246042381953	-0.020468504239863163
pythia	410m	seed5	2	Pile_3gram	-0.030374397651611915	-0.032243940744969224
pythia	410m	seed5	2	Pile_2gram	-0.04236258456192932	-0.04682631153360418
pythia	410m	seed5	2	Pile_1gram	-0.06946578252058375	-0.07597822642743654
pythia	410m	seed5	2	wcd_cc	-0.05868662460699199	-0.06418458484212923
pythia	410m	seed5	2	ucd_cc	-0.06254217383739966	-0.06779766595354615
pythia	410m	seed5	2	wcd_wiki	-0.031024339277903604	-0.035059744066568733
pythia	410m	seed5	2	ucd_wiki	-0.03385779214470067	-0.0366890066890541
pythia	410m	seed5	2	OpenWebText_5gram	-0.020834124473295603	-0.01954405768270145
pythia	410m	seed5	2	OpenWebText_4gram	-0.02389204008720723	-0.022573630196218192
pythia	410m	seed5	2	OpenWebText_3gram	-0.03070047440737056	-0.03119114479399756
pythia	410m	seed5	2	OpenWebText_2gram	-0.04292197931849018	-0.04671013242106982
pythia	410m	seed5	2	OpenWebText_1gram	-0.06892405427113198	-0.06522490159424262
pythia	31m	seed1	8	Pile_5gram	0.009339213046404858	0.016046596810709905
pythia	31m	seed1	8	Pile_4gram	0.010824218177084904	0.018556588628770073
pythia	31m	seed1	8	Pile_3gram	0.010424987900368676	0.01843984751517842
pythia	31m	seed1	8	Pile_2gram	0.008512623907587384	0.017380343340102754
pythia	31m	seed1	8	Pile_1gram	0.017802629445489365	0.03465233694060182
pythia	31m	seed1	8	wcd_cc	0.028385116687520317	0.03597019112095452
pythia	31m	seed1	8	ucd_cc	0.027554433243178068	0.033624671397966065
pythia	31m	seed1	8	wcd_wiki	0.0668235532155322	0.07309887897421728
pythia	31m	seed1	8	ucd_wiki	0.06785838513719963	0.07280020661613111
pythia	31m	seed1	8	OpenWebText_5gram	0.01167770772561168	0.019498001304698653
pythia	31m	seed1	8	OpenWebText_4gram	0.01149069275844836	0.02004836328705386
pythia	31m	seed1	8	OpenWebText_3gram	0.011367492000507845	0.02060047824279109
pythia	31m	seed1	8	OpenWebText_2gram	0.008535232958311432	0.018322478762451192
pythia	31m	seed1	8	OpenWebText_1gram	0.01666465904667018	0.030992050143742917
pythia	70m	seed4	128000	Pile_5gram	0.7571407383744202	0.7538514342021042
pythia	70m	seed4	128000	Pile_4gram	0.7946002093692792	0.8026524199689745
pythia	70m	seed4	128000	Pile_3gram	0.8215223501792336	0.8288229868180897
pythia	70m	seed4	128000	Pile_2gram	0.7821906217068463	0.7874192747825531
pythia	70m	seed4	128000	Pile_1gram	0.6345070127712669	0.6405591088406148
pythia	70m	seed4	128000	wcd_cc	0.5644433142759612	0.5805902669291539
pythia	70m	seed4	128000	ucd_cc	0.5534231307409949	0.5706964136410221
pythia	70m	seed4	128000	wcd_wiki	0.47010632279012016	0.4687185797713014
pythia	70m	seed4	128000	ucd_wiki	0.4416733413533623	0.43673439387559265
pythia	70m	seed4	128000	OpenWebText_5gram	0.7706527119957765	0.7719167716970559
pythia	70m	seed4	128000	OpenWebText_4gram	0.789550525837597	0.7978613609642903
pythia	70m	seed4	128000	OpenWebText_3gram	0.80906394512757	0.8204040495510369
pythia	70m	seed4	128000	OpenWebText_2gram	0.7755163454658655	0.7826962819756503
pythia	70m	seed4	128000	OpenWebText_1gram	0.6289191369102338	0.6358058418529697
pythia	31m	seed8	64	Pile_5gram	0.3843119227343661	0.378928984865281
pythia	31m	seed8	64	Pile_4gram	0.41928889440096395	0.42273821551624724
pythia	31m	seed8	64	Pile_3gram	0.48617458375116895	0.48450325037862835
pythia	31m	seed8	64	Pile_2gram	0.5713546157285445	0.5587522926766532
pythia	31m	seed8	64	Pile_1gram	0.6836280190003902	0.6603143445646121
pythia	31m	seed8	64	wcd_cc	0.5241660159504193	0.4634020206081098
pythia	31m	seed8	64	ucd_cc	0.5347082773285133	0.47398060806338715
pythia	31m	seed8	64	wcd_wiki	0.3954242940525531	0.2954049624800668
pythia	31m	seed8	64	ucd_wiki	0.3746880193159801	0.2884024067530194
pythia	31m	seed8	64	OpenWebText_5gram	0.413569838504296	0.40748780233870163
pythia	31m	seed8	64	OpenWebText_4gram	0.42996449404183806	0.4321378216497027
pythia	31m	seed8	64	OpenWebText_3gram	0.4798766269002782	0.4849192641220952
pythia	31m	seed8	64	OpenWebText_2gram	0.5645904558384431	0.5583992115048407
pythia	31m	seed8	64	OpenWebText_1gram	0.6733492120077365	0.655667636229337
pythia	31m	seed1234	143000	Pile_5gram	0.7322626139621944	0.7274798599668585
pythia	31m	seed1234	143000	Pile_4gram	0.7732782749910994	0.7812720821444858
pythia	31m	seed1234	143000	Pile_3gram	0.8140932174080389	0.8240665207617821
pythia	31m	seed1234	143000	Pile_2gram	0.8009787198880556	0.8095364872313333
pythia	31m	seed1234	143000	Pile_1gram	0.6721821660751949	0.680223302664118
pythia	31m	seed1234	143000	wcd_cc	0.6089770425166242	0.6269313881423664
pythia	31m	seed1234	143000	ucd_cc	0.5980624680124553	0.6172051612153454
pythia	31m	seed1234	143000	wcd_wiki	0.5023042916986923	0.5016740622476314
pythia	31m	seed1234	143000	ucd_wiki	0.47138885907600486	0.4680315155833791
pythia	31m	seed1234	143000	OpenWebText_5gram	0.754352318008509	0.7534228962917388
pythia	31m	seed1234	143000	OpenWebText_4gram	0.7751276819283776	0.7818972706064177
pythia	31m	seed1234	143000	OpenWebText_3gram	0.8050924904733593	0.8177958624616537
pythia	31m	seed1234	143000	OpenWebText_2gram	0.7954921987004099	0.8055318789497421
pythia	31m	seed1234	143000	OpenWebText_1gram	0.6696003675714778	0.6778205041312781
pythia	410m	seed4	4000	Pile_5gram	0.7622254690057769	0.7605805236152811
pythia	410m	seed4	4000	Pile_4gram	0.7958307257281719	0.8042735747120571
pythia	410m	seed4	4000	Pile_3gram	0.8120318412415714	0.8178495369192303
pythia	410m	seed4	4000	Pile_2gram	0.7612935148298359	0.7652544014554038
pythia	410m	seed4	4000	Pile_1gram	0.6081801000062148	0.6151315739901051
pythia	410m	seed4	4000	wcd_cc	0.5517718404105856	0.5656357099266782
pythia	410m	seed4	4000	ucd_cc	0.5404167604127154	0.555397306333446
